Time,Port,Metric,Value
2026-05-06 20:38:00.000,0,imissed,0
2026-05-06 20:38:00.000,0,ipackets,3
2026-05-06 20:38:00.000,0,rx_nombuf,0
2026-05-06 20:38:00.000,0,ibytes,810
2026-05-06 20:38:00.000,0,ierrors,0
2026-05-06 20:38:00.000,0,obytes,0
2026-05-06 20:38:00.000,0,oerrors,0
2026-05-06 20:38:00.000,0,opackets,0
2026-05-06 20:38:00.000,n,Value,1
2026-05-06 20:38:01.000,0,imissed,0
2026-05-06 20:38:01.000,0,ipackets,3
2026-05-06 20:38:01.000,0,rx_nombuf,0
2026-05-06 20:38:01.000,0,ibytes,810
2026-05-06 20:38:01.000,0,ierrors,0
2026-05-06 20:38:01.000,0,obytes,0
2026-05-06 20:38:01.000,0,oerrors,0
2026-05-06 20:38:01.000,0,opackets,0
2026-05-06 20:38:01.000,n,Value,1
2026-05-06 20:38:02.000,0,imissed,0
2026-05-06 20:38:02.000,0,ipackets,3
2026-05-06 20:38:02.000,0,rx_nombuf,0
2026-05-06 20:38:02.000,0,ibytes,810
2026-05-06 20:38:02.000,0,ierrors,0
2026-05-06 20:38:02.000,0,obytes,0
2026-05-06 20:38:02.000,0,oerrors,0
2026-05-06 20:38:02.000,0,opackets,0
2026-05-06 20:38:02.000,n,Value,1
2026-05-06 20:38:03.000,0,imissed,0
2026-05-06 20:38:03.000,0,ipackets,21639686
2026-05-06 20:38:03.000,0,rx_nombuf,0
2026-05-06 20:38:03.000,0,ibytes,1298381214
2026-05-06 20:38:03.000,0,ierrors,0
2026-05-06 20:38:03.000,0,obytes,0
2026-05-06 20:38:03.000,0,oerrors,0
2026-05-06 20:38:03.000,0,opackets,0
2026-05-06 20:38:03.000,n,Value,1
2026-05-06 20:38:04.000,0,imissed,0
2026-05-06 20:38:04.000,0,ipackets,52672979
2026-05-06 20:38:04.000,0,rx_nombuf,0
2026-05-06 20:38:04.000,0,ibytes,3160377322
2026-05-06 20:38:04.000,0,ierrors,0
2026-05-06 20:38:04.000,0,obytes,0
2026-05-06 20:38:04.000,0,oerrors,0
2026-05-06 20:38:04.000,0,opackets,0
2026-05-06 20:38:04.000,n,Value,1
2026-05-06 20:38:05.000,0,imissed,0
2026-05-06 20:38:05.000,0,ipackets,83170951
2026-05-06 20:38:05.000,0,rx_nombuf,0
2026-05-06 20:38:05.000,0,ibytes,4990255642
2026-05-06 20:38:05.000,0,ierrors,0
2026-05-06 20:38:05.000,0,obytes,0
2026-05-06 20:38:05.000,0,oerrors,0
2026-05-06 20:38:05.000,0,opackets,0
2026-05-06 20:38:05.000,n,Value,1
2026-05-06 20:38:06.000,0,imissed,0
2026-05-06 20:38:06.000,0,ipackets,113095868
2026-05-06 20:38:06.000,0,rx_nombuf,0
2026-05-06 20:38:06.000,0,ibytes,6785750854
2026-05-06 20:38:06.000,0,ierrors,0
2026-05-06 20:38:06.000,0,obytes,0
2026-05-06 20:38:06.000,0,oerrors,0
2026-05-06 20:38:06.000,0,opackets,0
2026-05-06 20:38:06.000,n,Value,1
2026-05-06 20:38:07.000,0,imissed,0
2026-05-06 20:38:07.000,0,ipackets,143822271
2026-05-06 20:38:07.000,0,rx_nombuf,0
2026-05-06 20:38:07.000,0,ibytes,8629335034
2026-05-06 20:38:07.000,0,ierrors,0
2026-05-06 20:38:07.000,0,obytes,0
2026-05-06 20:38:07.000,0,oerrors,0
2026-05-06 20:38:07.000,0,opackets,0
2026-05-06 20:38:07.000,n,Value,1
2026-05-06 20:38:08.000,0,imissed,0
2026-05-06 20:38:08.000,0,ipackets,174593526
2026-05-06 20:38:08.000,0,rx_nombuf,0
2026-05-06 20:38:08.000,0,ibytes,10475610206
2026-05-06 20:38:08.000,0,ierrors,0
2026-05-06 20:38:08.000,0,obytes,0
2026-05-06 20:38:08.000,0,oerrors,0
2026-05-06 20:38:08.000,0,opackets,0
2026-05-06 20:38:08.000,n,Value,1
2026-05-06 20:38:09.000,0,imissed,0
2026-05-06 20:38:09.000,0,ipackets,205328883
2026-05-06 20:38:09.000,0,rx_nombuf,0
2026-05-06 20:38:09.000,0,ibytes,12319731626
2026-05-06 20:38:09.000,0,ierrors,0
2026-05-06 20:38:09.000,0,obytes,0
2026-05-06 20:38:09.000,0,oerrors,0
2026-05-06 20:38:09.000,0,opackets,0
2026-05-06 20:38:09.000,n,Value,1
2026-05-06 20:38:10.000,0,imissed,119
2026-05-06 20:38:10.000,0,ipackets,235990997
2026-05-06 20:38:10.000,0,rx_nombuf,0
2026-05-06 20:38:10.000,0,ibytes,14159465734
2026-05-06 20:38:10.000,0,ierrors,0
2026-05-06 20:38:10.000,0,obytes,0
2026-05-06 20:38:10.000,0,oerrors,0
2026-05-06 20:38:10.000,0,opackets,0
2026-05-06 20:38:10.000,n,Value,1
