Time,Port,Metric,Value
2026-05-06 15:49:52.000,0,rx_nombuf,0
2026-05-06 15:49:52.000,0,oerrors,0
2026-05-06 15:49:52.000,0,imissed,0
2026-05-06 15:49:52.000,0,ipackets,3
2026-05-06 15:49:52.000,0,obytes,0
2026-05-06 15:49:52.000,0,opackets,0
2026-05-06 15:49:52.000,0,ibytes,810
2026-05-06 15:49:52.000,0,ierrors,0
2026-05-06 15:49:52.000,n,Value,1
2026-05-06 15:49:53.000,0,rx_nombuf,0
2026-05-06 15:49:53.000,0,oerrors,0
2026-05-06 15:49:53.000,0,imissed,0
2026-05-06 15:49:53.000,0,ipackets,3
2026-05-06 15:49:53.000,0,obytes,0
2026-05-06 15:49:53.000,0,opackets,0
2026-05-06 15:49:53.000,0,ibytes,810
2026-05-06 15:49:53.000,0,ierrors,0
2026-05-06 15:49:53.000,n,Value,1
2026-05-06 15:49:54.000,0,rx_nombuf,0
2026-05-06 15:49:54.000,0,oerrors,0
2026-05-06 15:49:54.000,0,imissed,0
2026-05-06 15:49:54.000,0,ipackets,757612
2026-05-06 15:49:54.000,0,obytes,0
2026-05-06 15:49:54.000,0,opackets,0
2026-05-06 15:49:54.000,0,ibytes,45457222
2026-05-06 15:49:54.000,0,ierrors,0
2026-05-06 15:49:54.000,n,Value,1
2026-05-06 15:49:55.000,0,rx_nombuf,0
2026-05-06 15:49:55.000,0,oerrors,0
2026-05-06 15:49:55.000,0,imissed,0
2026-05-06 15:49:55.000,0,ipackets,3370112
2026-05-06 15:49:55.000,0,obytes,0
2026-05-06 15:49:55.000,0,opackets,0
2026-05-06 15:49:55.000,0,ibytes,202207158
2026-05-06 15:49:55.000,0,ierrors,0
2026-05-06 15:49:55.000,n,Value,1
2026-05-06 15:49:56.000,0,rx_nombuf,0
2026-05-06 15:49:56.000,0,oerrors,0
2026-05-06 15:49:56.000,0,imissed,0
2026-05-06 15:49:56.000,0,ipackets,6030105
2026-05-06 15:49:56.000,0,obytes,0
2026-05-06 15:49:56.000,0,opackets,0
2026-05-06 15:49:56.000,0,ibytes,361806930
2026-05-06 15:49:56.000,0,ierrors,0
2026-05-06 15:49:56.000,n,Value,1
2026-05-06 15:49:57.000,0,rx_nombuf,0
2026-05-06 15:49:57.000,0,oerrors,0
2026-05-06 15:49:57.000,0,imissed,0
2026-05-06 15:49:57.000,0,ipackets,8642352
2026-05-06 15:49:57.000,0,obytes,0
2026-05-06 15:49:57.000,0,opackets,0
2026-05-06 15:49:57.000,0,ibytes,518541686
2026-05-06 15:49:57.000,0,ierrors,0
2026-05-06 15:49:57.000,n,Value,1
2026-05-06 15:49:58.000,0,rx_nombuf,0
2026-05-06 15:49:58.000,0,oerrors,0
2026-05-06 15:49:58.000,0,imissed,0
2026-05-06 15:49:58.000,0,ipackets,11308806
2026-05-06 15:49:58.000,0,obytes,0
2026-05-06 15:49:58.000,0,opackets,0
2026-05-06 15:49:58.000,0,ibytes,678528926
2026-05-06 15:49:58.000,0,ierrors,0
2026-05-06 15:49:58.000,n,Value,1
2026-05-06 15:49:59.000,0,rx_nombuf,0
2026-05-06 15:49:59.000,0,oerrors,0
2026-05-06 15:49:59.000,0,imissed,0
2026-05-06 15:49:59.000,0,ipackets,13917949
2026-05-06 15:49:59.000,0,obytes,0
2026-05-06 15:49:59.000,0,opackets,0
2026-05-06 15:49:59.000,0,ibytes,835077442
2026-05-06 15:49:59.000,0,ierrors,0
2026-05-06 15:49:59.000,n,Value,1
2026-05-06 15:50:00.000,0,rx_nombuf,0
2026-05-06 15:50:00.000,0,oerrors,0
2026-05-06 15:50:00.000,0,imissed,0
2026-05-06 15:50:00.000,0,ipackets,16579614
2026-05-06 15:50:00.000,0,obytes,0
2026-05-06 15:50:00.000,0,opackets,0
2026-05-06 15:50:00.000,0,ibytes,994777470
2026-05-06 15:50:00.000,0,ierrors,0
2026-05-06 15:50:00.000,n,Value,1
2026-05-06 15:50:01.000,0,rx_nombuf,0
2026-05-06 15:50:01.000,0,oerrors,0
2026-05-06 15:50:01.000,0,imissed,0
2026-05-06 15:50:01.000,0,ipackets,19177258
2026-05-06 15:50:01.000,0,obytes,0
2026-05-06 15:50:01.000,0,opackets,0
2026-05-06 15:50:01.000,0,ibytes,1150635982
2026-05-06 15:50:01.000,0,ierrors,0
2026-05-06 15:50:01.000,n,Value,1
2026-05-06 15:50:02.000,0,rx_nombuf,0
2026-05-06 15:50:02.000,0,oerrors,0
2026-05-06 15:50:02.000,0,imissed,0
2026-05-06 15:50:02.000,0,ipackets,21825372
2026-05-06 15:50:02.000,0,obytes,0
2026-05-06 15:50:02.000,0,opackets,0
2026-05-06 15:50:02.000,0,ibytes,1309522822
2026-05-06 15:50:02.000,0,ierrors,0
2026-05-06 15:50:02.000,n,Value,1
2026-05-06 15:50:03.000,0,rx_nombuf,0
2026-05-06 15:50:03.000,0,oerrors,0
2026-05-06 15:50:03.000,0,imissed,0
2026-05-06 15:50:03.000,0,ipackets,24417146
2026-05-06 15:50:03.000,0,obytes,0
2026-05-06 15:50:03.000,0,opackets,0
2026-05-06 15:50:03.000,0,ibytes,1465029326
2026-05-06 15:50:03.000,0,ierrors,0
2026-05-06 15:50:03.000,n,Value,1
2026-05-06 15:50:04.000,0,rx_nombuf,0
2026-05-06 15:50:04.000,0,oerrors,0
2026-05-06 15:50:04.000,0,imissed,0
2026-05-06 15:50:04.000,0,ipackets,27052194
2026-05-06 15:50:04.000,0,obytes,0
2026-05-06 15:50:04.000,0,opackets,0
2026-05-06 15:50:04.000,0,ibytes,1623132142
2026-05-06 15:50:04.000,0,ierrors,0
2026-05-06 15:50:04.000,n,Value,1
2026-05-06 15:50:05.000,0,rx_nombuf,0
2026-05-06 15:50:05.000,0,oerrors,0
2026-05-06 15:50:05.000,0,imissed,0
2026-05-06 15:50:05.000,0,ipackets,29639374
2026-05-06 15:50:05.000,0,obytes,0
2026-05-06 15:50:05.000,0,opackets,0
2026-05-06 15:50:05.000,0,ibytes,1778363006
2026-05-06 15:50:05.000,0,ierrors,0
2026-05-06 15:50:05.000,n,Value,1
